MatchID,RoundID,Country,Year,Winner,Runners.Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,TotalAttendance,Datetime,Stage,Stadium,City,Home.Team.Name,Home.Team.Goals,Away.Team.Goals,Away.Team.Name,Win.conditions,Attendance,Half.time.Home.Goals,Half.time.Away.Goals,Referee,Referee_Country_Initials,Assistant.1,Assistant1_Country_Initials,Assistant.2,Assistante2_Country_Initials,Home.Team.Initials,Away.Team.Initials,Team.Initials,Coach.Name,Coach_Country_Initials,Line.up,Shirt.Number,Player.Name,Position,Event
3096,,,,,,,,,,,,1994-07-10T12:00:00Z,Quarter-finals,Giants Stadium,New York/New Jersey ,Bulgaria,2,1,Germany, ,72000,0,0, CADENA Jose Joaquin TORRES,COL, Venancio ZARATE,PAR, Sandor MARTON,HUN,BUL,GER,BUL, Dimitar PENEV,BUL,true,1,Borislav MIHAYLOV,GKC,Y85'
3097,,,,,,,,,,,,1994-07-09T12:00:00Z,Quarter-finals,Foxboro Stadium,Boston ,Italy,2,1,Spain, ,53400,1,0, Sandor PUHL,HUN, Gordon DUNSTER,AUS, Luc MATTHYS,BEL,ITA,ESP,ITA, Arrigo SACCHI,ITA,true,1,PAGLIUCA,GK,
3098,,,,,,,,,,,,1994-07-09T14:30:00Z,Quarter-finals,Cotton Bowl,Dallas ,Netherlands,2,3,Brazil, ,63500,0,0, Rodrigo BADILLA,CRC, GHATTAN Yousif Abdulla AL,BAH, Mohammad FANAEI,IRN,NED,BRA,NED, ADVOCAAT Dick,NED,true,1,de GOEIJ,GK,
3099,3461,,,,,,,,,,,1994-07-13T16:30:00Z,Semi-finals,Rose Bowl,Los Angeles ,Sweden,0,1,Brazil, ,91856,0,0, CADENA Jose Joaquin TORRES,COL, Sandor MARTON,HUN, Luc MATTHYS,BEL,SWE,BRA,SWE, Tommy SVENSSON,SWE,true,1,Thomas RAVELLI,GK,
3100,,,,,,,,,,,,1994-07-13T16:00:00Z,Semi-finals,Giants Stadium,New York/New Jersey ,Bulgaria,1,2,Italy, ,74110,1,2, Joel QUINIOU,FRA, Carl-Johan Meyer CHRISTENSEN,DEN, Roy PEARSON,ENG,BUL,ITA,BUL, Dimitar PENEV,BUL,true,1,Borislav MIHAYLOV,GKC,
3103,3460,,,,,,,,,,,1994-07-16T12:30:00Z,Match for third place,Rose Bowl,Los Angeles ,Sweden,4,0,Bulgaria, ,91500,4,0, Ali BUJSAIM,UAE, El Jilali Mohamed RHARIB,MAR, Ernesto TAIBI,ARG,SWE,BUL,SWE, Tommy SVENSSON,SWE,true,1,Thomas RAVELLI,GK,
3104,3459,,,,,,,,,,,1994-07-17T12:30:00Z,Final,Rose Bowl,Los Angeles ,Brazil,0,0,Italy,Brazil win on penalties (3 - 2) ,94194,0,0, Sandor PUHL,HUN, Venancio ZARATE,PAR, Mohammad FANAEI,IRN,BRA,ITA,BRA, Carlos Alberto PARREIRA,BRA,true,1,TAFFAREL,GK,
4000,1014,France,1998,France,Brazil,Croatia,Netherlands,171,32,64,2785100,1998-06-10T17:30:00Z,Group A,Stade de France,Saint-Denis ,Brazil,2,1,Scotland, ,80000,1,1, ARANDA Jose Maria GARCIA,ESP, GRACIA Fernando TRESACO,ESP, Jorge Luis ARANGO,COL,BRA,SCO,BRA, Mario ZAGALLO,BRA,true,1,TAFFAREL,GK,
8725,,,,,,,,,,,,1998-06-10T21:00:00Z,Group A,La Mosson,Montpellier ,Morocco,2,2,Norway, ,29800,1,1, Pirom ANPRASERT,THA, HAMID Halim ABDUL,MAS, Nimal WICKRAMATUNGA,SRI,MAR,NOR,MAR, Henri MICHEL,FRA,true,12,Driss BEN ZEKRI,GK,
8726,,,,,,,,,,,,1998-06-11T17:30:00Z,Group B,Stade du Parc Lescure,Bordeaux ,Italy,2,2,Chile, ,31800,1,1, Lucien BOUCHARDEAU,NIG, Dramane DANTE,MLI, Mohamed MANSRI,TUN,ITA,CHI,ITA, Cesare MALDINI,ITA,true,12,Gianluca PAGLIUCA,GK,
8727,,,,,,,,,,,,1998-06-11T21:00:00Z,Group B,Stade Municipal,Toulouse ,Cameroon,1,1,Austria, ,33500,0,0, CHAVEZ Epifanio GONZALEZ,PAR, Celestino GALVAN,PAR, Reynaldo SALINAS,HON,CMR,AUT,CMR, ROY Claude LE,FRA,true,1,Jacques SONGOO,GK,
8728,,,,,,,,,,,,1998-06-12T14:30:00Z,Group D,La Mosson,Montpellier ,Paraguay,0,0,Bulgaria, ,29800,0,0, Abdulrahman ALZEID,KSA, Achmat SALIE,RSA, Hussain GHADANFARI,KUW,PAR,BUL,PAR,I CARPEGIAN,BRA,true,1,CHILAVERT,GKC,
8729,,,,,,,,,,,,1998-06-12T17:30:00Z,Group C,Stade Felix Bollaert,Lens ,Saudi Arabia,0,1,Denmark, ,38100,0,0, Javier CASTRILLI,ARG, Claudio ROSSI,ARG, GALVEZ Jorge DIAZ,CHI,KSA,DEN,KSA, Carlos Alberto PARREIRA,BRA,true,1,AL-DAYEA,GK,
8730,,,,,,,,,,,,1998-06-12T21:00:00Z,Group C,Stade VÃ¯Â¿Â½lodrome,Marseilles ,France,3,0,South Africa, ,55000,1,0, Marcio REZENDE,BRA, Arnaldo PINTO,BRA, Merere GONZALES,TRI,FRA,RSA,FRA, Aime JACQUET,FRA,true,16,Fabien BARTHEZ,GK,
8731,,,,,,,,,,,,1998-06-13T14:30:00Z,Group D,La Beaujoire,Nantes ,Spain,2,3,Nigeria, ,35500,1,1, Esse BAHARMAST,USA, ZUNIGA Luis TORRES,CRC, Yuri DUPANOV,BLR,ESP,NGA,ESP, Javier CLEMENTE,ESP,true,1,ZUBIZARRETA,GKC,W73'
8732,,,,,,,,,,,,1998-06-13T17:30:00Z,Group E,Stade de Gerland,Lyon ,Korea Republic,1,3,Mexico, ,39100,1,0, Gunter BENKO,AUT, Lencie FRED,VAN, Erich SCHNEIDER,GER,KOR,MEX,KOR, Bum Kun CHA,KOR,true,1,KIM B. J.,GK,
8733,,,,,,,,,,,,1998-06-13T21:00:00Z,Group E,Stade de France,Saint-Denis ,Netherlands,0,0,Belgium, ,77000,0,0, Pierluigi COLLINA,ITA, Gennaro MAZZEI,ITA, Emanuel ZAMMIT,MLT,NED,BEL,NED, Guus HIDDINK,NED,true,1,van der SAR,GK,
8734,,,,,,,,,,,,1998-06-14T14:30:00Z,Group H,Stade Municipal,Toulouse ,Argentina,1,0,Japan, ,33500,1,0, DER ENDE Mario VAN,NED, DEN BROECK Marc VAN,BEL, Eddie FOLEY,IRL,ARG,JPN,ARG, Daniel PASSARELLA,ARG,true,1,Carlos ROA,GK,
8735,,,,,,,,,,,,1998-06-14T17:30:00Z,Group F,Stade Geoffroy Guichard,Saint-Etienne ,Yugoslavia,1,0,Iran, ,30600,0,0, NORIEGA Alberto TEJADA,PER, Owen POWELL,JAM, Jacek POCIEGIEL,POL,YUG,IRN,YUG, Slobodan SANTRAC,SRB,true,1,Ivica KRALJ,GK,
8736,,,,,,,,,,,,1998-06-14T21:00:00Z,Group H,Stade Felix Bollaert,Lens ,Jamaica,1,3,Croatia, ,38100,1,1, PEREIRA Vitor MELO,POR, Nicolae GRIGORESCU,ROU, Jacques POUDEVIGNE,FRA,JAM,CRO,JAM, Rene SIMOES,BRA,true,1,Warren BARRETT,GKC,
8738,,,,,,,,,,,,1998-06-15T21:00:00Z,Group F,Parc des Princes,Paris ,Germany,2,0,USA, ,45500,1,0, Said BELQOLA,MAR, Mohamed MANSRI,TUN, Mikael NILSSON,SWE,GER,USA,GER, Berti VOGTS,GER,true,1,KÃ¯Â¿Â½PKE,GK,
8739,,,,,,,,,,,,1998-06-15T17:30:00Z,Group G,Stade de Gerland,Lyon ,Romania,1,0,Colombia, ,39100,1,0, KEE CHONG An Yan LIM,MRI, MUSAWI Mohamed AL,OMA, HAMID Halim ABDUL,MAS,ROU,COL,ROU, Anghel IORDANESCU,ROU,true,12,Bogdan STELEA,GK,
8740,,,,,,,,,,,,1998-06-15T14:30:00Z,Group G,Stade VÃ¯Â¿Â½lodrome,Marseilles ,England,2,0,Tunisia, ,55000,1,0, Masayoshi OKADA,JPN, Young Hyun JEON,KOR, Dramane DANTE,MLI,ENG,TUN,ENG, Glenn HODDLE,ENG,true,1,David SEAMAN,GK,
8741,,,,,,,,,,,,1998-06-16T17:30:00Z,Group A,Stade du Parc Lescure,Bordeaux ,Scotland,1,1,Norway, ,31800,0,0, Laszlo VAGNER,HUN, Evzen AMLER,CZE, Laurent RAUSIS,SUI,SCO,NOR,SCO, Craig BROWN,SCO,true,1,Jim LEIGHTON,GK,
8742,,,,,,,,,,,,1998-06-16T21:00:00Z,Group A,La Beaujoire,Nantes ,Brazil,3,0,Morocco, ,35500,2,0, Nikolai LEVNIKOV,RUS, Yuri DUPANOV,BLR, Mark WARREN,ENG,BRA,MAR,BRA, Mario ZAGALLO,BRA,true,1,TAFFAREL,GK,
8743,,,,,,,,,,,,1998-06-17T17:30:00Z,Group B,Stade Geoffroy Guichard,Saint-Etienne ,Chile,1,1,Austria, ,30600,0,0, GHANDOUR Gamal EL,EGY, Hussain GHADANFARI,KUW, GRACIA Fernando TRESACO,ESP,CHI,AUT,CHI, Nelson ACOSTA,URU,true,1,Nelson TAPIA,GK,
8744,,,,,,,,,,,,1998-06-17T21:00:00Z,Group B,La Mosson,Montpellier ,Italy,3,0,Cameroon, ,29800,1,0, Edward LENNIE,AUS, Lencie FRED,VAN, Claudio ROSSI,ARG,ITA,CMR,ITA, Cesare MALDINI,ITA,true,12,Gianluca PAGLIUCA,GK,
8745,,,,,,,,,,,,1998-06-18T21:00:00Z,Group C,Stade de France,Saint-Denis ,France,4,0,Saudi Arabia, ,80000,1,0, CARTER Arturo BRIZIO,MEX, Reynaldo SALINAS,HON, ZUNIGA Luis TORRES,CRC,FRA,KSA,FRA, Aime JACQUET,FRA,true,16,Fabien BARTHEZ,GK,
8746,,,,,,,,,,,,1998-06-18T17:30:00Z,Group C,Stade Municipal,Toulouse ,South Africa,1,1,Denmark, ,33500,0,1, RENDON John TORO,COL, Jorge Luis ARANGO,COL, Celestino GALVAN,PAR,RSA,DEN,RSA, Philippe TROUSSIER,FRA,true,1,Hans VONK,GK,
8747,,,,,,,,,,,,1998-06-19T17:30:00Z,Group D,Parc des Princes,Paris ,Nigeria,1,0,Bulgaria, ,45500,1,0, YANTEN Mario SANCHEZ,CHI, GALVEZ Jorge DIAZ,CHI, Arnaldo PINTO,BRA,NGA,BUL,NGA, Bora MILUTINOVIC,YUG,true,1,Peter RUFAI,GK,
8748,,,,,,,,,,,,1998-06-19T21:00:00Z,Group D,Stade Geoffroy Guichard,Saint-Etienne ,Spain,0,0,Paraguay, ,30600,0,0, Ian McLEOD,RSA, Aristidis Chris SOLDATOS,RSA, Owen POWELL,JAM,ESP,PAR,ESP, Javier CLEMENTE,ESP,true,1,ZUBIZARRETA,GKC,
8749,,,,,,,,,,,,1998-06-20T21:00:00Z,Group E,Stade VÃ¯Â¿Â½lodrome,Marseilles ,Netherlands,5,0,Korea Republic, ,55000,2,0, Ryszard WOJCIK,POL, Jacek POCIEGIEL,POL, Yuri DUPANOV,BLR,NED,KOR,NED, Guus HIDDINK,NED,true,1,van der SAR,GK,
8750,,,,,,,,,,,,1998-06-20T17:30:00Z,Group E,Stade du Parc Lescure,Bordeaux ,Belgium,2,2,Mexico, ,31800,1,0, Hugh DALLAS,SCO, Eddie FOLEY,IRL, MUSAWI Mohamed AL,OMA,BEL,MEX,BEL, Georges LEEKENS,BEL,true,1,Filip DE WILDE,GK,
8751,,,,,,,,,,,,1998-06-20T14:30:00Z,Group H,La Beaujoire,Nantes ,Japan,0,1,Croatia, ,35500,0,0, Ramesh RAMDHAN,TRI, Merere GONZALES,TRI, Achmat SALIE,RSA,JPN,CRO,JPN, Takeshi OKADA,JPN,true,20,Yoshikatsu KAWAGUCHI,GK,
8752,,,,,,,,,,,,1998-06-21T17:30:00Z,Group H,Parc des Princes,Paris ,Argentina,5,0,Jamaica, ,45500,1,0, Rune PEDERSEN,NOR, Mikael NILSSON,SWE, Gennaro MAZZEI,ITA,ARG,JAM,ARG, Daniel PASSARELLA,ARG,true,1,Carlos ROA,GK,
8753,,,,,,,,,,,,1998-06-21T14:30:00Z,Group F,Stade Felix Bollaert,Lens ,Germany,2,2,Yugoslavia, ,38100,0,1, Kim Milton NIELSEN,DEN, Emanuel ZAMMIT,MLT, DEN BROECK Marc VAN,BEL,GER,YUG,GER, Berti VOGTS,GER,true,1,KÃ¯Â¿Â½PKE,GK,
8754,,,,,,,,,,,,1998-06-21T21:00:00Z,Group F,Stade de Gerland,Lyon ,USA,1,2,Iran, ,39100,0,1, Urs MEIER,SUI, Laurent RAUSIS,SUI, Nicolae GRIGORESCU,ROU,USA,IRN,USA, Steve SAMPSON,USA,true,18,Kasey KELLER,GK,
8755,,,,,,,,,,,,1998-06-22T17:30:00Z,Group G,La Mosson,Montpellier ,Colombia,1,0,Tunisia, ,29800,0,0, Bernd HEYNEMANN,GER, Erich SCHNEIDER,GER, Evzen AMLER,CZE,COL,TUN,COL, Hernan GOMEZ,COL,true,22,MONDRAGON,GK,
8756,,,,,,,,,,,,1998-06-22T21:00:00Z,Group G,Stade Municipal,Toulouse ,Romania,2,1,England, ,33500,0,0, Marc BATTA,FRA, Jacques POUDEVIGNE,FRA, Aristidis Chris SOLDATOS,RSA,ROU,ENG,ROU, Anghel IORDANESCU,ROU,true,12,Bogdan STELEA,GK,
8757,,,,,,,,,,,,1998-06-23T16:00:00Z,Group B,Stade de France,Saint-Denis ,Italy,2,1,Austria, ,80000,0,0, Paul DURKIN,ENG, Mark WARREN,ENG, Young Hyun JEON,KOR,ITA,AUT,ITA, Cesare MALDINI,ITA,true,12,Gianluca PAGLIUCA,GK,
8758,,,,,,,,,,,,1998-06-23T21:00:00Z,Group A,Stade Geoffroy Guichard,Saint-Etienne ,Scotland,0,3,Morocco, ,30600,0,1, Ali BUJSAIM,UAE, ZUNIGA Luis TORRES,CRC, Lencie FRED,VAN,SCO,MAR,SCO, Craig BROWN,SCO,true,1,Jim LEIGHTON,GK,
8759,,,,,,,,,,,,,Group A,Stade VÃ¯Â¿Â½lodrome,Marseilles ,Brazil,1,2,Norway, ,55000,0,0, Esse BAHARMAST,USA, Gennaro MAZZEI,ITA, Dramane DANTE,MLI,BRA,NOR,BRA, Mario ZAGALLO,BRA,true,1,TAFFAREL,GK,
8760,,,,,,,,,,,,1998-06-23T16:00:00Z,Group B,La Beaujoire,Nantes ,Chile,1,1,Cameroon, ,35500,1,0, Laszlo VAGNER,HUN, Nimal WICKRAMATUNGA,SRI, HAMID Halim ABDUL,MAS,CHI,CMR,CHI, Nelson ACOSTA,URU,true,1,Nelson TAPIA,GK,
8761,,,,,,,,,,,,1998-06-24T21:00:00Z,Group D,Stade Felix Bollaert,Lens ,Spain,6,1,Bulgaria, ,38100,2,0, DER ENDE Mario VAN,NED, Nicolae GRIGORESCU,ROU, Claudio ROSSI,ARG,ESP,BUL,ESP, Javier CLEMENTE,ESP,true,1,ZUBIZARRETA,GKC,
8762,,,,,,,,,,,,1998-06-24T16:00:00Z,Group C,Stade de Gerland,Lyon ,France,2,1,Denmark, ,39100,1,1, Pierluigi COLLINA,ITA, DEN BROECK Marc VAN,BEL, Emanuel ZAMMIT,MLT,FRA,DEN,FRA, Aime JACQUET,FRA,true,16,Fabien BARTHEZ,GK,
8763,,,,,,,,,,,,1998-06-24T21:00:00Z,Group D,Stade Municipal,Toulouse ,Nigeria,1,3,Paraguay, ,33500,1,1, Pirom ANPRASERT,THA, MUSAWI Mohamed AL,OMA, Mikael NILSSON,SWE,NGA,PAR,NGA, Bora MILUTINOVIC,YUG,true,1,Peter RUFAI,GK,
8764,,,,,,,,,,,,1998-06-24T16:00:00Z,Group C,Stade du Parc Lescure,Bordeaux ,South Africa,2,2,Saudi Arabia, ,31800,1,1, YANTEN Mario SANCHEZ,CHI, Owen POWELL,JAM, Eddie FOLEY,IRL,RSA,KSA,RSA, Philippe TROUSSIER,FRA,true,1,Hans VONK,GK,
8765,,,,,,,,,,,,1998-06-25T16:00:00Z,Group E,Parc des Princes,Paris ,Belgium,1,1,Korea Republic, ,45500,1,0, Marcio REZENDE,BRA, Arnaldo PINTO,BRA, Jorge Luis ARANGO,COL,BEL,KOR,BEL, Georges LEEKENS,BEL,true,12,Philippe VANDE WALLE,GK,
8766,,,,,,,,,,,,,Group E,Stade Geoffroy Guichard,Saint-Etienne ,Netherlands,2,2,Mexico, ,30600,2,0, Abdulrahman ALZEID,KSA, GRACIA Fernando TRESACO,ESP, Hussain GHADANFARI,KUW,NED,MEX,NED, Guus HIDDINK,NED,true,1,van der SAR,GK,
8767,,,,,,,,,,,,1998-06-25T21:00:00Z,Group F,La Mosson,Montpellier ,Germany,2,0,Iran, ,29800,0,0, CHAVEZ Epifanio GONZALEZ,PAR, Celestino GALVAN,PAR, GALVEZ Jorge DIAZ,CHI,GER,IRN,GER, Berti VOGTS,GER,true,1,KÃ¯Â¿Â½PKE,GK,
8768,,,,,,,,,,,,,Group F,La Beaujoire,Nantes ,USA,0,1,Yugoslavia, ,35500,0,1, GHANDOUR Gamal EL,EGY, Achmat SALIE,RSA, Mark WARREN,ENG,USA,YUG,USA, Steve SAMPSON,USA,true,1,Brad FRIEDEL,GK,
8769,,,,,,,,,,,,1998-06-26T21:00:00Z,Group G,Stade de France,Saint-Denis ,Romania,1,1,Tunisia, ,77000,0,1, Edward LENNIE,AUS, Jacek POCIEGIEL,POL, Yuri DUPANOV,BLR,ROU,TUN,ROU, Anghel IORDANESCU,ROU,true,12,Bogdan STELEA,GK,
8770,,,,,,,,,,,,,Group G,Stade Felix Bollaert,Lens ,Colombia,0,2,England, ,38100,0,2, CARTER Arturo BRIZIO,MEX, Laurent RAUSIS,SUI, Reynaldo SALINAS,HON,COL,ENG,COL, Hernan GOMEZ,COL,true,22,MONDRAGON,GK,
8771,,,,,,,,,,,,1998-06-26T16:00:00Z,Group H,Stade de Gerland,Lyon ,Japan,1,2,Jamaica, ,39100,0,1, Gunter BENKO,AUT, Evzen AMLER,CZE, Dramane DANTE,MLI,JPN,JAM,JPN, Takeshi OKADA,JPN,true,20,Yoshikatsu KAWAGUCHI,GK,
8772,,,,,,,,,,,,,Group H,Stade du Parc Lescure,Bordeaux ,Argentina,1,0,Croatia, ,31800,1,0, Said BELQOLA,MAR, Aristidis Chris SOLDATOS,RSA, Mohamed MANSRI,TUN,ARG,CRO,ARG, Daniel PASSARELLA,ARG,true,1,Carlos ROA,GK,
8773,1024,,,,,,,,,,,1998-06-27T21:00:00Z,Round of 16,Parc des Princes,Paris ,Brazil,4,1,Chile, ,45500,3,0, Marc BATTA,FRA, Jacques POUDEVIGNE,FRA, Owen POWELL,JAM,BRA,CHI,BRA, Mario ZAGALLO,BRA,true,1,TAFFAREL,GK,
8774,,,,,,,,,,,,1998-06-27T16:30:00Z,Round of 16,Stade VÃ¯Â¿Â½lodrome,Marseilles ,Italy,1,0,Norway, ,55000,1,0, Bernd HEYNEMANN,GER, Erich SCHNEIDER,GER, DEN BROECK Marc VAN,BEL,ITA,NOR,ITA, Cesare MALDINI,ITA,true,12,Gianluca PAGLIUCA,GK,
8775,,,,,,,,,,,,1998-06-28T21:00:00Z,Round of 16,Stade de France,Saint-Denis ,Nigeria,1,4,Denmark, ,77000,0,2, Urs MEIER,SUI, Hussain GHADANFARI,KUW, GRACIA Fernando TRESACO,ESP,NGA,DEN,NGA, Bora MILUTINOVIC,YUG,true,1,Peter RUFAI,GK,
8776,,,,,,,,,,,,1998-06-28T16:30:00Z,Round of 16,Stade Felix Bollaert,Lens ,France,1,0,Paraguay,France win after extra time ,31800,0,0, Ali BUJSAIM,UAE, Nimal WICKRAMATUNGA,SRI, Lencie FRED,VAN,FRA,PAR,FRA, Aime JACQUET,FRA,true,16,Fabien BARTHEZ,GK,
8777,,,,,,,,,,,,1998-06-29T16:30:00Z,Round of 16,La Mosson,Montpellier ,Germany,2,1,Mexico, ,29800,0,0, PEREIRA Vitor MELO,POR, Mohamed MANSRI,TUN, Achmat SALIE,RSA,GER,MEX,GER, Berti VOGTS,GER,true,1,KÃ¯Â¿Â½PKE,GK,
8778,,,,,,,,,,,,1998-06-29T21:00:00Z,Round of 16,Stade Municipal,Toulouse ,Netherlands,2,1,Yugoslavia, ,33500,1,0, ARANDA Jose Maria GARCIA,ESP, Laurent RAUSIS,SUI, Nicolae GRIGORESCU,ROU,NED,YUG,NED, Guus HIDDINK,NED,true,1,van der SAR,GK,
8779,,,,,,,,,,,,1998-06-30T21:00:00Z,Round of 16,Stade Geoffroy Guichard,Saint-Etienne ,Argentina,2,2,England,Argentina win on penalties (4 - 3) ,30600,0,0, Kim Milton NIELSEN,DEN, HAMID Halim ABDUL,MAS, MUSAWI Mohamed AL,OMA,ARG,ENG,ARG, Daniel PASSARELLA,ARG,true,1,Carlos ROA,GK,Y110'
8780,,,,,,,,,,,,1998-06-30T16:30:00Z,Round of 16,Stade du Parc Lescure,Bordeaux ,Romania,0,1,Croatia, ,31800,0,1, Javier CASTRILLI,ARG, Claudio ROSSI,ARG, Arnaldo PINTO,BRA,ROU,CRO,ROU, Anghel IORDANESCU,ROU,true,12,Bogdan STELEA,GK,
8781,1025,,,,,,,,,,,1998-07-03T16:30:00Z,Quarter-finals,Stade de France,Saint-Denis ,Italy,0,0,France,France win on penalties (3 - 4) ,77000,0,0, Hugh DALLAS,SCO, Mark WARREN,ENG, Nicolae GRIGORESCU,ROU,ITA,FRA,ITA, Cesare MALDINI,ITA,true,12,Gianluca PAGLIUCA,GK,
8782,,,,,,,,,,,,1998-07-03T21:00:00Z,Quarter-finals,La Beaujoire,Nantes ,Brazil,3,2,Denmark, ,35500,2,1, GHANDOUR Gamal EL,EGY, Mohamed MANSRI,TUN, Dramane DANTE,MLI,BRA,DEN,BRA, Mario ZAGALLO,BRA,true,1,TAFFAREL,GK,
8783,,,,,,,,,,,,1998-07-04T21:00:00Z,Quarter-finals,Stade de Gerland,Lyon ,Germany,0,3,Croatia, ,39100,0,1, Rune PEDERSEN,NOR, Mikael NILSSON,SWE, DEN BROECK Marc VAN,BEL,GER,CRO,GER, Berti VOGTS,GER,true,1,KÃ¯Â¿Â½PKE,GK,
8784,,,,,,,,,,,,1998-07-04T16:30:00Z,Quarter-finals,Stade VÃ¯Â¿Â½lodrome,Marseilles ,Netherlands,2,1,Argentina, ,55000,1,1, CARTER Arturo BRIZIO,MEX, Owen POWELL,JAM, Reynaldo SALINAS,HON,NED,ARG,NED, Guus HIDDINK,NED,true,1,van der SAR,GK,
8785,1026,,,,,,,,,,,1998-07-07T21:00:00Z,Semi-finals,Stade VÃ¯Â¿Â½lodrome,Marseilles ,Brazil,1,1,Netherlands,Brazil win on penalties (4 - 2) ,54000,0,0, Ali BUJSAIM,UAE, Hussain GHADANFARI,KUW, MUSAWI Mohamed AL,OMA,BRA,NED,BRA, Mario ZAGALLO,BRA,true,1,TAFFAREL,GK,
8786,,,,,,,,,,,,1998-07-08T21:00:00Z,Semi-finals,Stade de France,Saint-Denis ,France,2,1,Croatia, ,76000,0,0, ARANDA Jose Maria GARCIA,ESP, GRACIA Fernando TRESACO,ESP, GALVEZ Jorge DIAZ,CHI,FRA,CRO,FRA, Aime JACQUET,FRA,true,16,Fabien BARTHEZ,GK,
8787,1028,,,,,,,,,,,1998-07-11T21:00:00Z,Match for third place,Parc des Princes,Paris ,Netherlands,1,2,Croatia, ,45500,1,2, CHAVEZ Epifanio GONZALEZ,PAR, Emanuel ZAMMIT,MLT, Lencie FRED,VAN,NED,CRO,NED, Guus HIDDINK,NED,true,1,van der SAR,GK,
8788,1027,,,,,,,,,,,1998-07-12T21:00:00Z,Final,Stade de France,Saint-Denis ,Brazil,0,3,France, ,80000,0,2, Said BELQOLA,MAR, Mark WARREN,ENG, Achmat SALIE,RSA,BRA,FRA,BRA, Mario ZAGALLO,BRA,true,1,TAFFAREL,GK,
43950001,43950100,Korea/Japan,2002,Brazil,Germany,Turkey,Korea Republic,161,32,64,2705197,2002-05-31T20:30:00Z,Group A,Seoul World Cup Stadium,Seoul ,France,0,1,Senegal, ,62561,0,1, Ali BUJSAIM,UAE, Ali ALTRAIFI,KSA, Jorge RATTALINO,ARG,FRA,SEN,FRA, Roger LEMERRE,FRA,true,16,BARTHEZ,GK,
43950002,,,,,,,,,,,,2002-06-01T15:30:00Z,Group E,Niigata Stadium Big Swan,Niigata ,"rn"">Republic of Ireland",1,1,Cameroon, ,33679,0,1, Toru KAMIKAWA,JPN, HAMAT Mat Lazim AWANG,MAS, NYLEN Roland VAN,BEL,IRL,CMR,IRL, CARTHY Mick MC,IRL,true,1,GIVEN,GK,
43950003,,,,,,,,,,,,2002-06-01T18:00:00Z,Group A,Munsu Football Stadium,Ulsan ,Uruguay,1,2,Denmark, ,30157,0,1, Saad MANE,KUW, Awni HASSOUNEH,JOR, Dramane DANTE,MLI,URU,DEN,URU, Victor PUA,URU,true,1,F.CARINI,GK,
43950004,,,,,,,,,,,,2002-06-01T20:30:00Z,Group E,Sapporo Dome,Sapporo ,Germany,8,0,Saudi Arabia, ,32218,4,0, Ubaldo AQUINO,PAR, Miguel GIACOMUZZI,PAR, Michael RAGOONATH,TRI,GER,KSA,GER, Rudi VOELLER,GER,true,1,KAHN,GKC,
43950005,,,,,,,,,,,,2002-06-02T18:30:00Z,Group F,Saitama Stadium 2002,Saitama ,England,1,1,Sweden, ,52721,1,0, Carlos SIMON,BRA, Jorge OLIVEIRA,BRA, Yuri DUPANOV,BLR,ENG,SWE,ENG, ERIKSSON Sven-GÃ¯Â¿Â½ran,SWE,true,1,SEAMAN,GK,
43950006,,,,,,,,,,,,2002-06-02T16:30:00Z,Group B,Busan Asiad Main Stadium,Busan ,Paraguay,2,2,South Africa, ,25186,1,0, Lubos MICHEL,SVK, Igor SRAMKA,SVK, Curtis CHARLES,ATG,PAR,RSA,PAR, Cesare MALDINI,ITA,true,22,TAVARELLI,GK,Y90'
43950007,,,,,,,,,,,,2002-06-02T14:30:00Z,Group F,Kashima Stadium,Ibaraki ,Argentina,1,0,Nigeria, ,34050,0,0, Gilles VEISSIERE,FRA, Frederic ARNAULT,FRA, Heiner MUELLER,GER,ARG,NGA,ARG, Marcelo BIELSA,ARG,true,12,CAVALLERO,GK,
43950008,,,,,,,,,,,,2002-06-02T20:30:00Z,Group B,Gwangju World Cup Stadium,Gwangju ,Spain,3,1,Slovenia, ,28598,1,0, Mohammed GUEZZAZ,MAR, Ali TOMUSANGE,UGA, Egon BEREUTER,AUT,ESP,SVN,ESP, Jose Antonio CAMACHO,ESP,true,1,CASILLAS,GK,
43950009,,,,,,,,,,,,2002-06-03T15:30:00Z,Group G,Niigata Stadium Big Swan,Niigata ,Croatia,0,1,Mexico, ,32239,0,0, Lu JUN,CHN, Sankar KOMALEESWARAN,IND, Taoufik ADJENGUI,TUN,CRO,MEX,CRO, Mirko JOZIC,CRO,true,1,PLETIKOSA,GK,
43950010,,,,,,,,,,,,03 June 2002 - 18:00 ,Group C,Munsu Football Stadium,Ulsan ,Brazil,2,1,Turkey, ,33842,0,1, Young Joo KIM,KOR, Visva KRISHNAN,SIN, Vladimir FERNANDEZ,SLV,BRA,TUR,BRA, Luiz Felipe SCOLARI,BRA,true,1,MARCOS,GK,
43950011,,,,,,,,,,,,2002-06-03T20:30:00Z,Group G,Sapporo Dome,Sapporo ,Italy,2,0,Ecuador, ,31081,2,0, Brian HALL,USA, Hector VERGARA,CAN, Philip SHARP,ENG,ITA,ECU,ITA, Giovanni TRAPATTONI,ITA,true,1,BUFFON,GK,
